DATAFLOW,MEASURE,INDEX,SECTOR,INDUSTRY,TSEST,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,BASE_PERIOD,OBS_STATUS,OBS_COMMENT
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2009-Q4,102.8,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2010-Q1,103.7,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2010-Q2,104.4,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2010-Q3,106,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2010-Q4,106.8,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2011-Q1,107.8,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2011-Q2,108.2,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2011-Q3,109.8,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2011-Q4,110.6,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2012-Q1,111.6,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2012-Q2,112.2,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2012-Q3,113.4,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2012-Q4,114.1,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2013-Q1,114.7,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2013-Q2,115.3,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2013-Q3,116.3,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2013-Q4,117.1,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2014-Q1,117.6,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2014-Q2,118.1,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2014-Q3,119.6,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2014-Q4,120.3,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2015-Q1,120.5,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2015-Q2,121.2,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2015-Q3,122.4,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2015-Q4,123,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2016-Q1,123.5,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2016-Q2,123.7,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2016-Q3,124.5,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2016-Q4,125.4,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2017-Q1,125.4,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2017-Q2,126.3,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2017-Q3,127.2,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2017-Q4,128,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2018-Q1,128.8,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2018-Q2,129.5,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2018-Q3,130.6,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2018-Q4,131.5,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2019-Q1,132.1,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2019-Q2,132.6,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2019-Q3,134.3,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2019-Q4,134.5,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2020-Q1,134.8,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2020-Q2,134.9,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2020-Q3,135.7,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2020-Q4,136.2,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2021-Q1,137.3,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2021-Q2,137.4,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2021-Q3,138.5,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2021-Q4,140,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2022-Q1,140.6,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2022-Q2,141.7,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2022-Q3,143.7,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2022-Q4,144.9,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2023-Q1,146,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2023-Q2,146.9,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2023-Q3,149.5,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2023-Q4,150.8,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2024-Q1,152.2,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2024-Q2,152.6,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2024-Q3,154.9,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2024-Q4,156.1,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2025-Q1,157.5,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2025-Q2,158.2,IN,,,
ABS:WPI(1.2.0),1,OHRPIB,7,TOT,10,AUS,Q,2025-Q3,160.8,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,1997-Q3,64.3,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,1997-Q4,65.2,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,1998-Q1,66,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,1998-Q2,66.3,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,1998-Q3,67.4,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,1998-Q4,67.9,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,1999-Q1,69,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,1999-Q2,69.1,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,1999-Q3,69.9,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,1999-Q4,70.4,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2000-Q1,70.5,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2000-Q2,71.1,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2000-Q3,71.6,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2000-Q4,72.3,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2001-Q1,73,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2001-Q2,73.7,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2001-Q3,74,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2001-Q4,74.4,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2002-Q1,75.4,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2002-Q2,75.7,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2002-Q3,76.1,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2002-Q4,76.5,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2003-Q1,78.8,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2003-Q2,79,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2003-Q3,81.3,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2003-Q4,81.6,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2004-Q1,82.5,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2004-Q2,82.6,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2004-Q3,83.1,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2004-Q4,83.8,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2005-Q1,85.4,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2005-Q2,85.6,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2005-Q3,87.4,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2005-Q4,88,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2006-Q1,88.6,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2006-Q2,89.1,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2006-Q3,91.5,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2006-Q4,92.7,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2007-Q1,93.3,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2007-Q2,93.3,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2007-Q3,95.3,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2007-Q4,96,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2008-Q1,96.5,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2008-Q2,97,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2008-Q3,98,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2008-Q4,99.6,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2009-Q1,101.1,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2009-Q2,101.3,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2009-Q3,103.7,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2009-Q4,104.8,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2010-Q1,105.2,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2010-Q2,105.8,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2010-Q3,107,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2010-Q4,108,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2011-Q1,108.5,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2011-Q2,109.6,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2011-Q3,110.3,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2011-Q4,111.3,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2012-Q1,111.7,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2012-Q2,111.9,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2012-Q3,113.5,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2012-Q4,114.9,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2013-Q1,115.4,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2013-Q2,115.9,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2013-Q3,116.5,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2013-Q4,117.7,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2014-Q1,118.4,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2014-Q2,119.2,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2014-Q3,120.3,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2014-Q4,121.3,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2015-Q1,121.6,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2015-Q2,122.4,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2015-Q3,123.7,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2015-Q4,124.3,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2016-Q1,124.9,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2016-Q2,125.1,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2016-Q3,126.3,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2016-Q4,127.3,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2017-Q1,127.8,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2017-Q2,128.6,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2017-Q3,129.8,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2017-Q4,131,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2018-Q1,131.4,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2018-Q2,132,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2018-Q3,133.2,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2018-Q4,134.3,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2019-Q1,134.7,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2019-Q2,136.2,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2019-Q3,137.6,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2019-Q4,138.3,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2020-Q1,138.6,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2020-Q2,138.9,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2020-Q3,139.4,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2020-Q4,139.6,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2021-Q1,140.4,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2021-Q2,140.5,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2021-Q3,141,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2021-Q4,142.3,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2022-Q1,143.1,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2022-Q2,143.8,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2022-Q3,144.3,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2022-Q4,145.5,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2023-Q1,146.8,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2023-Q2,147.8,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2023-Q3,149,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2023-Q4,151.9,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2024-Q1,152.5,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2024-Q2,153,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2024-Q3,153.6,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2024-Q4,154.9,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2025-Q1,157.3,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2025-Q2,157.9,IN,,,
ABS:WPI(1.2.0),1,THRPEB,2,Q,10,AUS,Q,2025-Q3,158.7,IN,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,1997-Q3,,PCT,,u,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,1997-Q4,,PCT,,u,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,1998-Q1,,PCT,,u,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,1998-Q2,,PCT,,u,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,1998-Q3,4.8,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,1998-Q4,4.1,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,1999-Q1,4.5,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,1999-Q2,4.2,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,1999-Q3,3.7,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,1999-Q4,3.7,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2000-Q1,2.2,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2000-Q2,2.9,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2000-Q3,2.4,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2000-Q4,2.7,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2001-Q1,3.5,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2001-Q2,3.7,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2001-Q3,3.4,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2001-Q4,2.9,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2002-Q1,3.3,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2002-Q2,2.7,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2002-Q3,2.8,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2002-Q4,2.8,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2003-Q1,4.5,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2003-Q2,4.4,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2003-Q3,6.8,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2003-Q4,6.7,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2004-Q1,4.7,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2004-Q2,4.6,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2004-Q3,2.2,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2004-Q4,2.7,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2005-Q1,3.5,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2005-Q2,3.6,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2005-Q3,5.2,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2005-Q4,5,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2006-Q1,3.7,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2006-Q2,4.1,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2006-Q3,4.7,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2006-Q4,5.3,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2007-Q1,5.3,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2007-Q2,4.7,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2007-Q3,4.2,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2007-Q4,3.6,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2008-Q1,3.4,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2008-Q2,4,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2008-Q3,2.8,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2008-Q4,3.8,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2009-Q1,4.8,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2009-Q2,4.4,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2009-Q3,5.8,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2009-Q4,5.2,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2010-Q1,4.1,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2010-Q2,4.4,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2010-Q3,3.2,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2010-Q4,3.1,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2011-Q1,3.1,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2011-Q2,3.6,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2011-Q3,3.1,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2011-Q4,3.1,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2012-Q1,2.9,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2012-Q2,2.1,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2012-Q3,2.9,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2012-Q4,3.2,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2013-Q1,3.3,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2013-Q2,3.6,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2013-Q3,2.6,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2013-Q4,2.4,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2014-Q1,2.6,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2014-Q2,2.8,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2014-Q3,3.3,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2014-Q4,3.1,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2015-Q1,2.7,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2015-Q2,2.7,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2015-Q3,2.8,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2015-Q4,2.5,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2016-Q1,2.7,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2016-Q2,2.2,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2016-Q3,2.1,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2016-Q4,2.4,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2017-Q1,2.3,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2017-Q2,2.8,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2017-Q3,2.8,PCT,,,
ABS:WPI(1.2.0),3,THRPEB,2,Q,10,AUS,Q,2017-Q4,2.9,PCT,,,
