t,x,g,u,r,a,ed_proxy
65,0.0,0.10506440994767666,0.0,0.5,0.0,0.67
66,0.017596979031204687,0.046152816157094864,0.0,0.0,0.0,0.6453642293563134
67,0.031834924772423875,0.06206858421630691,0.0,0.0,0.0,0.6254311053186066
68,0.0443214777843724,0.0785366210027534,0.0,0.5,0.0,0.6079499311018787
69,0.020310227533802107,0.035037183890507154,0.0,0.0,0.0,0.6415656814526771
70,0.03399936087420552,0.05360494539832837,0.0,0.0,0.0,0.6224008947761123
71,0.011054245521871335,0.0721159018364386,0.0,0.5,0.0,0.6545240562693802
72,0.026602812856723213,0.021788058431128767,0.0,0.0,0.0,0.6327560620005875
73,0.07420959754493513,0.04425088299913916,0.0,0.0,3.75,0.5661065634370909
74,0.0,0.07409602747007854,0.0,0.5,0.0,0.67
75,0.0,0.0207587425254644,0.0,0.0,0.0,0.67
76,0.016315532886387058,0.037022168870880806,0.0,0.0,0.0,0.6471582539590581
77,0.03059409524913026,0.054273906366855154,0.0,0.0,0.0,0.6271682666512177
78,0.04313588529102822,0.07184718608061248,0.0,0.5,0.0,0.6096097605925606
79,0.05418893857870958,0.029267305055949013,0.0,0.0,0.0,0.5941354859898066
80,0.09804735021454067,0.05700453540476849,0.0,0.0,3.75,0.5327337096996431
81,0.0,0.09027508308339992,0.0,0.5,0.0,0.67
82,0.017372181262867676,0.03402556812838793,0.0,0.0,0.0,0.6456789462319853
83,0.06645726452161771,0.05207028936836634,0.0,0.0,0.0,0.5769598296697352
84,0.03894471588699039,0.07864738076724866,0.0,0.5,0.0,0.6154773977582135
85,0.015687895850473907,0.0338375840420216,0.0,0.0,0.0,0.6480369458093366
86,0.0,0.05151191391857145,0.0,0.0,0.0,0.67
87,0.016782981091562284,0.06223976941322859,0.0,0.0,0.0,0.6465038264718128
88,0.03137940823382464,0.0750645263808224,0.0,0.5,0.0,0.6260688284726456
89,0.009127271882077681,0.02908396960839228,0.0,0.0,0.0,0.6572218193650913
90,0.024291530156634367,0.04603940033058031,0.0,0.0,0.0,0.6359918577807119
91,0.002590514819730369,0.0635822755086681,0.0,0.5,0.0,0.6663732792523775
92,0.019194293332699876,0.012759189473843132,0.0,0.0,0.0,0.6431279893342202
93,0.03270103194612431,0.035069165768399344,0.0,0.0,0.0,0.624218555275426
94,0.044655938793346575,0.05660496359715729,0.0,0.0,0.0,0.6074816856893148
95,0.05526450280895484,0.07713349546007216,0.0,0.5,0.0,0.5926296960674633
96,0.06469990154669426,0.03651294695140833,0.0,0.0,0.0,0.5794201378346281
97,0.07219691212381847,0.06546859287136146,0.0,0.0,3.75,0.5689243230266542
98,0.0,0.09101150506423283,0.0,0.5,0.0,0.67
99,0.0,0.03462943415267093,0.0,0.0,0.0,0.67
100,0.0515263673991206,0.04839613600519016,0.0,0.0,0.0,0.5978630856412313
101,0.0960482972305226,0.07205115970004487,0.0,0.0,3.75,0.5355323838772683
102,0.0,0.10213354228936222,0.0,0.5,0.0,0.67
103,0.017552429842798305,0.04374950467727702,0.0,0.0,0.0,0.6454265982200824
104,0.06676008213590115,0.06008717699763874,0.0,0.0,0.0,0.5765358850097384
105,0.1093269957272391,0.08529390485068004,0.0,0.0,3.75,0.5169422059818654
106,0.0,0.11617948095209503,0.0,0.5,0.0,0.67
107,0.017765928110471844,0.05526717438071792,0.0,0.0,0.0,0.6451277006453394
108,0.0321187592255927,0.06958290573870193,0.0,0.5,0.0,0.6250337370841702
109,0.00967979310123799,0.02476648491987783,0.0,0.0,0.0,0.6564482896582668
110,0.05970107263784682,0.04263166797859694,0.0,0.0,0.0,0.5864184983070145
111,0.06799092382182294,0.06928622517553272,0.0,0.5,0.0,0.574812706649448
112,0.040525345109435826,0.033132526361174336,0.0,0.0,0.0,0.6132645168467898
113,0.05135541119480466,0.056894754442427545,0.0,0.0,0.0,0.5981024243272735
114,0.061030453895056916,0.07897899732954371,0.0,0.5,0.0,0.5845573645469203
115,0.034686671109158004,0.0394100867450395,0.0,0.0,0.0,0.6214386604471789
116,0.08142957047240049,0.060641072197130316,0.0,0.0,3.75,0.5559986013386393
117,0.00945117490366082,0.08926877611502297,0.0,0.5,0.0,0.6567683551348749
118,0.02548489581409666,0.03546867839119744,0.0,0.0,0.0,0.6343211458602647
119,0.03845613431166933,0.0552006912761651,0.0,0.0,0.0,0.6161614119636629
120,0.049911326015433334,0.07449403908125601,0.0,0.5,0.0,0.6001241435783934
121,0.06005604976730776,0.033063830290333926,0.0,0.0,0.0,0.5859215303257692
122,0.06815077302029775,0.06152579278222768,0.0,0.0,0.0,0.5745889177715832
123,0.04054485684774592,0.08680733560629816,0.0,0.5,0.0,0.6132372004131558
124,0.05218804839027722,0.040912780840623525,0.0,0.0,0.0,0.5969367322536119
125,0.02650359588441588,0.06607361190297782,0.0,0.5,0.0,0.6328949657618178
126,0.039797411361522914,0.020541224772701625,0.0,0.0,0.0,0.6142836240938679
127,0.05053800038745477,0.04639518304038083,0.0,0.0,0.0,0.5992467994575633
128,0.025167887115424892,0.07017317018610142,0.0,0.5,0.0,0.6347649580384052
129,0.0037110151060941454,0.023582292460305142,0.0,0.0,0.0,0.6648045788514683
130,0.019549923836637603,0.04022812344291281,0.0,0.0,0.0,0.6426301066287073
131,0.0,0.05767904294398153,0.0,0.0,0.0,0.67
132,0.05187672145274852,0.06729681521406486,0.0,0.5,0.0,0.5973725899661522
133,0.06163689204061751,0.027633801624192832,0.0,0.0,0.0,0.5837083511431356
134,0.06942776093961879,0.05745257142158633,0.0,0.0,0.0,0.5728011346845338
135,0.07658115349368028,0.08377377119120931,0.0,0.0,3.75,0.5627863851088476
136,0.0,0.1070739692152749,0.0,0.5,0.0,0.67
137,0.052627524332072184,0.047800654756525424,0.0,0.0,0.0,0.5963214659350989
138,0.061986240877881266,0.07182714274004817,0.0,0.5,0.0,0.5832192627709663
139,0.10539993972462662,0.033774954857531014,0.0,0.0,3.75,0.5224400843855228
140,0.0,0.07299144851708582,0.0,0.5,0.0,0.67
141,0.017109470017459702,0.01985298778401037,0.0,0.0,0.0,0.6460467419755564
142,0.031015909629332303,0.04038572278707883,0.0,0.0,0.0,0.6265777265189348
143,0.07828754526758938,0.0605601109964444,0.0,0.0,3.75,0.5603974366253749
144,0.0,0.08844830188130585,0.0,0.5,0.0,0.67
145,0.01734441418859585,0.0325276075426708,0.0,0.0,0.0,0.6457178201359659
146,0.03141061583684103,0.050835297590253056,0.0,0.0,0.0,0.6260251378284226
147,0.04378582614305513,0.06922349182484935,0.0,0.5,0.0,0.6086998433997228
148,0.05470800755876512,0.027271861570709693,0.0,0.0,0.0,0.5934087894177289
149,0.06346341879641279,0.055492848302085576,0.0,0.0,0.0,0.5811512136850221
150,0.03642203145910669,0.08073535611884924,0.0,0.5,0.0,0.6190091559572507
151,0.08355012446783827,0.034944279567641984,0.0,0.0,3.75,0.5530298257450265
152,0.010884260091769085,0.06870633911774761,0.0,0.5,0.0,0.6547620358715234
153,0.0,0.018951420498577617,0.0,0.0,0.0,0.67
154,0.01628806159157838,0.035540164808833645,0.0,0.0,0.0,0.6471967137717903
155,0.0,0.05305206992522239,0.0,0.0,0.0,0.67
156,0.01680639146286338,0.06350269733868236,0.0,0.5,0.0,0.6464710519519913
157,0.03141873765761048,0.01610574576880674,0.0,0.0,0.0,0.6260137672793453
158,0.04326492172123088,0.04074720856824804,0.0,0.0,0.0,0.6094291095902769
159,0.05382719025049593,0.0637962922390588,0.0,0.5,0.0,0.5946419336493057
160,0.09826108725746019,0.02523148529614724,0.0,0.0,3.75,0.5324344778395558
161,0.0,0.06427247888463118,0.0,0.5,0.0,0.67
162,0.0519769416790464,0.01270343268539757,0.0,0.0,0.0,0.5972322816493351
163,0.025893262020797947,0.04289128080499714,0.0,0.0,0.0,0.633749433170883
164,0.003920152806122193,0.06138523314508916,0.0,0.0,0.0,0.664511786071429
165,0.020304386957070444,0.07127672785244243,0.0,0.5,0.0,0.6415738582601014
166,0.03454517904643771,0.023319969708699703,0.0,0.0,0.0,0.6216367493349872
167,0.08106331751950867,0.047413218132278806,0.0,0.0,3.75,0.5565113554726879
168,0.008935133982388113,0.0783340350731507,0.0,0.5,0.0,0.6574908124246567
169,0.02487489255796567,0.026378340915756717,0.0,0.0,0.0,0.6351751504188481
170,0.07279335838176998,0.04760021376483227,0.0,0.0,3.75,0.568089298265522
171,0.0,0.07650258129878726,0.0,0.5,0.0,0.67
172,0.017162839235741564,0.022732116665005558,0.0,0.0,0.0,0.6459720250699619
173,0.03110556991604583,0.042759417081882536,0.0,0.0,0.0,0.6264522021175358
174,0.07840073326744403,0.06252805878699468,0.0,0.0,3.75,0.5602389734255784
175,0.0,0.0900891841895222,0.0,0.5,0.0,0.67
176,0.0,0.033873131035408205,0.0,0.0,0.0,0.67
177,0.016514871591738207,0.04777596744903473,0.0,0.0,0.0,0.6468791797715665
178,0.0659289842741202,0.06313986249022564,0.0,0.5,0.0,0.5776994220162317
179,0.1086586523855948,0.027597643467773863,0.0,0.0,3.75,0.5178778866601673
180,0.0,0.06870814421611732,0.0,0.5,0.0,0.67
181,0.05204436379208499,0.0163406782572162,0.0,0.0,0.0,0.597137890691081
182,0.09600653117070278,0.04589000348101768,0.0,0.0,3.75,0.5355908563610161
183,0.0,0.08067137033540317,0.0,0.5,0.0,0.67
184,0.01722620482909813,0.026150523675030592,0.0,0.0,0.0,0.6458833132392626
185,0.06621202411288486,0.04557771857250864,0.0,0.0,0.0,0.5773031662419612
186,0.0736351220593831,0.07326461501654946,0.0,0.0,3.75,0.5669108291168636
187,0.0,0.09774941360782251,0.0,0.5,0.0,0.67
188,0.0,0.04015451915841446,0.0,0.0,0.0,0.67
189,0.0166103486912079,0.05292670570989985,0.0,0.0,0.0,0.646745511832309
190,0.031089385801229275,0.06738638236800777,0.0,0.5,0.0,0.626474859878279
191,0.0787611448010509,0.022718286134061388,0.0,0.0,3.75,0.5597343972785288
192,0.0,0.05753166938218256,0.0,0.0,0.0,0.67
193,0.0,0.0671759688933897,0.0,0.5,0.0,0.67
194,0.052021074727179525,0.015084294492579555,0.0,0.0,0.0,0.5971704953819487
195,0.025967405541661603,0.04485417941843832,0.0,0.0,0.0,0.6336456322416738
196,0.004013752292989239,0.06301260445311821,0.0,0.5,0.0,0.6643807467898151
197,0.02040961855965814,0.01263363620187435,0.0,0.0,0.0,0.6414265340164786
198,0.06874430323157449,0.03525789013985492,0.0,0.0,0.0,0.5737579754757958
199,0.040656020709279844,0.0654101026902589,0.0,0.5,0.0,0.6130815710070082
200,0.0519584113708726,0.023393729176239466,0.0,0.0,0.0,0.5972582240807784
201,0.09603981846242927,0.05165287665352579,0.0,0.0,3.75,0.535544254152599
202,0.021879367602822775,0.08540491528687418,0.0,0.5,0.0,0.6393688853560482
203,0.03611441085078807,0.035283078759914294,0.0,0.0,0.0,0.6194398248088967
204,0.012594696128828436,0.05759958318731885,0.0,0.0,0.0,0.6523674254196402
205,0.0,0.07025438528452027,0.0,0.5,0.0,0.67
206,0.0,0.01760859593330662,0.0,0.0,0.0,0.67
207,0.0,0.03443904866531143,0.0,0.0,0.0,0.67
208,0.016523473539712733,0.048240019905555376,0.0,0.0,0.0,0.6468671370444022
209,0.0,0.06352244997208646,0.0,0.5,0.0,0.67
210,0.016965541239575714,0.012088408977110898,0.0,0.0,0.0,0.646248242264594
211,0.0307741092824872,0.03398422525872911,0.0,0.0,0.0,0.626916247004518
212,0.04298229420687168,0.0552528509399548,0.0,0.0,0.0,0.6098247881103797
213,0.01880461635219695,0.07562308838041214,0.0,0.5,0.0,0.6436735371069243
214,0.06832144100627165,0.026524040396465217,0.0,0.0,0.0,0.5743499825912197
215,0.07515960467941989,0.05814685896660668,0.0,0.0,3.75,0.5647765534488122
216,0.0,0.08571872947567825,0.0,0.5,0.0,0.67
217,0.0,0.030289358170056162,0.0,0.0,0.0,0.67
218,0.0,0.044837273699446054,0.0,0.0,0.0,0.67
219,0.05168152656023158,0.05676656443354576,0.0,0.0,0.0,0.5976458628156758
220,0.06130896462118905,0.0789521492099631,0.0,0.0,0.0,0.5841674495303354
