t,x,g,u,r,a,ed_proxy
142,0.03889175373996477,0.0059122937570171945,0.0,0.0,0.0,0.6155515447640494
143,0.0885311584024072,0.034182101778345644,0.0,0.0,3.75,0.5460563782366299
144,0.0,0.06927680147482115,0.0,0.5,0.0,0.67
145,0.020987194421016202,0.001806977209353345,0.0,0.0,0.0,0.6406179278105774
146,0.03807473662730722,0.02651864797271363,0.0,0.0,0.0,0.6166953687217699
147,0.053122164233095376,0.050883228128178914,0.0,0.0,0.0,0.5956289700736666
148,0.06641014724128858,0.07447356648104961,0.0,0.5,0.0,0.577025793862196
149,0.07817397494986313,0.022006759852369936,0.0,0.0,3.75,0.5605564350701917
150,0.0,0.0568072970669105,0.0,0.0,0.0,0.67
151,0.05580950398320347,0.06658198359486661,0.0,0.5,0.0,0.5918666944235151
152,0.10394496669178184,0.01299150750375946,0.0,0.0,3.75,0.5244770466315054
153,0.0,0.055599828159110395,0.0,0.0,0.0,0.67
154,0.020792297551267325,0.06559185909047052,0.0,0.5,0.0,0.6408907834282258
155,0.0038160598861290973,0.0037754758664899878,0.0,0.0,0.0,0.6646575161594193
156,0.023335612033168505,0.024011744583192773,0.0,0.0,0.0,0.6373301431535642
157,0.04041079370883541,0.04529017744617851,0.0,0.0,0.0,0.6134248888076305
158,0.0553986676182065,0.06683653599598688,0.0,0.5,0.0,0.5924418653345109
159,0.0685952747896004,0.013101639745078799,0.0,0.0,0.0,0.5739666152945595
160,0.11417863468542372,0.04720621054046871,0.0,0.0,3.75,0.5101499114404068
161,0.0,0.08611196496768604,0.0,0.5,0.0,0.67
162,0.056227095500789526,0.015611811273502554,0.0,0.0,0.0,0.5912820662988947
163,0.0335777704413264,0.046296188164461585,0.0,0.0,0.0,0.6229911213821431
164,0.014536603260884282,0.06602153920077683,0.0,0.5,0.0,0.6496487554347621
165,0.033442285737971554,0.00262644692724923,0.0,0.0,0.0,0.6231807999668398
166,0.048797792603368834,0.03017983505745754,0.0,0.0,0.0,0.6016830903552837
167,0.09739616428846597,0.0564589349719237,0.0,0.0,3.75,0.5336453699961476
168,0.02706524111143066,0.08967140610620926,0.0,0.5,0.0,0.6321086624439971
169,0.04455392489284385,0.025026210873834952,0.0,0.0,0.0,0.6076245051500186
170,0.09367299891279786,0.05121443489082718,0.0,0.0,3.75,0.5388578015220831
171,0.0,0.08447735634954978,0.0,0.5,0.0,0.67
172,0.021203802327981084,0.01427143220663082,0.0,0.0,0.0,0.6403146767408265
173,0.038438637911008225,0.03679148696815274,0.0,0.0,0.0,0.6161859069245885
174,0.08858150729276326,0.05939429241252722,0.0,0.0,3.75,0.5459858897901315
175,0.0,0.0899628815285355,0.0,0.5,0.0,0.67
176,0.0,0.018769562853399115,0.0,0.0,0.0,0.67
177,0.02026746627066094,0.035391041539787275,0.0,0.0,0.0,0.6416255472210747
178,0.07293434333471038,0.053884845967584194,0.0,0.0,3.75,0.5678919193314055
179,0.005991394322889032,0.08168981609374953,0.0,0.5,0.0,0.6616120479479554
180,0.026316678997020497,0.013423583834367977,0.0,0.0,0.0,0.6331566494041714
