t,x,g,u,r,a,ed_proxy
143,0.08387911231539957,0.06347367703054273,0.0,0.0,3.75,0.5525692427584407
144,0.0,0.09016630342517135,0.0,0.5,0.0,0.67
145,0.019541843788570434,0.03393636880864051,0.0,0.0,0.0,0.6426414186960014
146,0.03538629756479833,0.05204886068141644,0.0,0.0,0.0,0.6204591834092824
147,0.04932225142337879,0.07032350603275792,0.0,0.5,0.0,0.6009488480072698
148,0.06161966817726592,0.02831888125431131,0.0,0.0,0.0,0.5837324645518277
149,0.07147716750189742,0.05653133095482471,0.0,0.0,3.75,0.5699319654973436
150,0.0,0.0817947595633661,0.0,0.5,0.0,0.67
151,0.054398690388533566,0.027071702841960196,0.0,0.0,0.0,0.593841833456053
152,0.10024579985273639,0.0539489134543306,0.0,0.0,3.75,0.529655880206169
153,0.0,0.08589120180074215,0.0,0.5,0.0,0.67
154,0.01946873955079269,0.03043078547660857,0.0,0.0,0.0,0.6427437646288903
155,0.00026348244533172527,0.049158491833790244,0.0,0.0,0.0,0.6696311245765356
156,0.0190672051133431,0.06036687551189965,0.0,0.0,0.0,0.6433059128413197
157,0.03543006996872855,0.07361935422423982,0.0,0.5,0.0,0.6203979020437801
158,0.04972875113034106,0.028020765577122016,0.0,0.0,0.0,0.6003797484175225
159,0.0612458810634621,0.05371843801739372,0.0,0.0,0.0,0.5842557665111531
160,0.10659004300467484,0.07727822948397066,0.0,0.0,3.75,0.5207739397934552
161,0.0,0.1063915974658657,0.0,0.5,0.0,0.67
162,0.05481929631666631,0.047241109922009875,0.0,0.0,0.0,0.5932529851566672
163,0.030952417811999394,0.07057867814044802,0.0,0.5,0.0,0.6266666150632009
164,0.010825974714521139,0.024560238322559252,0.0,0.0,0.0,0.6548436353996705
165,0.027730318329803945,0.04247780596283515,0.0,0.0,0.0,0.6311775543382745
166,0.04257444424559588,0.06082154964876248,0.0,0.0,0.0,0.6103957780561658
167,0.0906540705502063,0.07906975066903395,0.0,0.0,3.75,0.5430843012297112
168,0.019814593409617914,0.1044184747874524,0.0,0.5,0.0,0.6422595692265349
169,0.036826106251136845,0.04990310150218845,0.0,0.0,0.0,0.6184434512484085
170,0.08552379441166512,0.06887498218204008,0.0,0.0,3.75,0.5502666878236688
171,0.0,0.09495062498219252,0.0,0.5,0.0,0.67
172,0.019623655687195495,0.03785951248539787,0.0,0.0,0.0,0.6425268820379263
173,0.03552374155448843,0.05528350986646048,0.0,0.0,0.0,0.6202667618237162
174,0.08449576575557653,0.07300560626626709,0.0,0.0,3.75,0.5517059279421929
175,0.0,0.09811568254154356,0.0,0.5,0.0,0.67
176,0.0,0.040454859684065717,0.0,0.0,0.0,0.67
177,0.018691778100597526,0.05317298494093389,0.0,0.0,0.0,0.6438315106591636
178,0.06998418720900385,0.06763927172129486,0.0,0.0,3.75,0.5720221379073946
179,0.0018430325461774588,0.09058078724860662,0.0,0.5,0.0,0.6674197544353516
180,0.021133939451663787,0.03467434057383176,0.0,0.0,0.0,0.6404124847676708
