t,N,P,within4_proxy,u,a,g,anchor,p_agree,burden,q,e,integrated_equilibrium,cond_penalty
164,284.3344285964989,1.8433442859649891,0.0,0.0,0.0,707.756322128777,1.0,0.46752795031055894,1.3662455421552668,1.1106006571578992,0.7776501642894749,1,1.0
165,286.0526381525532,1.8605263815255317,0.0,0.0,0.0,800.0539780766562,1.0,0.46752795031055894,1.3670960558855139,1.111631582891532,0.777907895722883,1,1.0
166,283.77254606245725,1.8377254606245725,0.0,0.0,0.0,699.7504646526224,1.0,0.46752795031055894,1.3659674103009163,1.1102635276374744,0.7775658819093686,1,1.0
167,280.4902002103117,1.804902002103117,0.0,0.0,0.0,802.9576730095224,1.0,0.46752795031055894,1.3643426491041044,1.108294120126187,0.7770735300315468,1,1.0
168,280.20460964816755,1.8020460964816754,0.0,0.0,0.0,830.8612350182043,1.0,0.46752795031055894,1.364201281775843,1.1081227657889006,0.7770306914472251,1,1.0
169,282.9187367551256,1.8291873675512562,0.0,0.0,0.0,799.0251982487545,1.0,0.46752795031055894,1.3655447746937872,1.1097512420530753,0.7774378105132689,1,1.0
170,282.63554691401237,1.8263554691401236,0.0,0.0,0.0,785.1439059854603,1.0,0.46752795031055894,1.365404595722436,1.1095813281484075,0.7773953320371019,1,1.0
171,289.35207713552296,1.8935207713552296,0.0,0.0,0.0,712.6363552454292,1.0,0.46752795031055894,1.3687292781820837,1.1136112462813137,0.7784028115703284,1,1.0
172,289.075246112949,1.8907524611294901,0.0,0.0,0.0,764.7163043445514,1.0,0.46752795031055894,1.3685922468259095,1.1134451476677694,0.7783612869169423,1,1.0
173,305.79814149109325,2.0579814149109326,0.0,0.0,0.0,716.2746954415632,1.0,0.46752795031055894,1.376870080038091,1.123478884894656,0.7808697212236639,1,1.0
174,301.5375605048115,2.015375605048115,0.0,0.0,0.0,600.4591799765257,1.0,0.46752795031055894,1.3747610924498816,1.120922536302887,0.7802306340757217,1,1.0
175,311.27277048308264,2.112727704830826,0.0,0.0,0.0,502.5735865492586,1.0,0.46752795031055894,1.3795800213891258,1.1267636622898496,0.7816909155724624,1,1.0
176,317.01759711058594,2.1701759711058592,0.0,0.0,0.0,569.3176610116188,1.0,0.46752795031055894,1.3824237105697401,1.1302105582663515,0.7825526395665878,1,1.0
177,319.7680972966635,2.197680972966635,0.0,0.0,0.0,763.3632544503386,1.0,0.46752795031055894,1.3837852081618482,1.131860858377998,0.7829652145944995,1,1.0
178,328.5213135186393,2.2852131351863934,0.0,0.0,0.0,776.6897649176148,1.0,0.46752795031055894,1.3881180501917263,1.1371127881111835,0.7842781970277959,1,1.0
179,324.28317180095274,2.2428317180095276,0.0,0.0,0.0,759.4879793231037,1.0,0.46752795031055894,1.3860201700414714,1.1345699030805716,0.7836424757701429,1,1.0
180,329.0408460416787,2.290408460416787,0.0,0.0,0.0,786.1729974187373,1.0,0.46752795031055894,1.3883752187906309,1.1374245076250071,0.7843561269062518,1,1.0
181,326.8032171884155,2.2680321718841547,0.0,0.0,0.0,909.5385721056724,1.0,0.46752795031055894,1.3872675925082656,1.1360819303130492,0.7840204825782623,1,1.0
182,326.56337936947494,2.2656337936947493,0.0,0.0,0.0,899.5691078209236,1.0,0.46752795031055894,1.38714887278789,1.1359380276216848,0.7839845069054212,1,1.0
183,327.323304776236,2.27323304776236,0.0,0.0,0.0,828.5625631733652,1.0,0.46752795031055894,1.3875250358642368,1.1363939828657417,0.7840984957164354,1,1.0
184,327.083980395854,2.27083980395854,0.0,0.0,0.0,923.4789215446812,1.0,0.46752795031055894,1.3874065702959477,1.1362503882375123,0.7840625970593781,1,1.0
185,331.8444197517052,2.3184441975170516,0.0,0.0,0.0,931.6587810819063,1.0,0.46752795031055894,1.389762987777094,1.139106651851023,0.7847766629627557,1,1.0
186,328.6095583522531,2.2860955835225307,0.0,0.0,0.0,1048.9026240651242,1.0,0.46752795031055894,1.3881617313843653,1.1371657350113518,0.7842914337528379,1,1.0
187,338.3715037473526,2.383715037473526,0.0,0.0,0.0,1007.44554297429,1.0,0.46752795031055894,1.3929938943549396,1.1430229022484115,0.7857557255621028,1,1.0
188,333.1430844474043,2.3314308444740433,0.0,0.0,0.0,833.509531207382,1.0,0.46752795031055894,1.3904058268014654,1.1398858506684426,0.7849714626671107,1,1.0
189,329.9095049031839,2.2990950490318394,0.0,0.0,0.0,679.9917050413392,1.0,0.46752795031055894,1.388805204927076,1.1379457029419104,0.7844864257354776,1,1.0
190,345.67273354203627,2.4567273354203625,0.0,0.0,0.0,859.0861572561962,1.0,0.46752795031055894,1.396608003103308,1.1474036401252217,0.7868509100313055,1,1.0
191,338.4515189281573,2.3845151892815735,0.0,0.0,0.0,1009.6354978832867,1.0,0.46752795031055894,1.393033501869438,1.1430709113568944,0.7857677278392237,1,1.0
192,329.2231785938211,2.292231785938211,0.0,0.0,0.0,939.7564769783694,1.0,0.46752795031055894,1.3884654734039414,1.1375339071562927,0.7843834767890732,1,1.0
193,330.9857297310309,2.3098572973103093,0.0,0.0,0.0,863.4864494690968,1.0,0.46752795031055894,1.3893379362168603,1.1385914378386186,0.7846478594596547,1,1.0
194,334.7500207289891,2.347500207289891,0.0,0.0,0.0,986.9335887994978,1.0,0.46752795031055894,1.3912012602608497,1.1408500124373935,0.7852125031093484,1,1.0
195,331.51802725298876,2.315180272529888,0.0,0.0,0.0,828.8423028352495,1.0,0.46752795031055894,1.3896014234902294,1.1389108163517934,0.7847277040879483,1,1.0
196,334.28284367797426,2.3428284367797425,0.0,0.0,0.0,723.601140372617,1.0,0.46752795031055894,1.3909700076205973,1.1405697062067846,0.7851424265516962,1,1.0
197,333.05038909960103,2.3305038909960105,0.0,0.0,0.0,793.2135917669981,1.0,0.46752795031055894,1.3903599426043023,1.1398302334597605,0.7849575583649402,1,1.0
198,339.81671806148773,2.398167180614877,0.0,0.0,0.0,745.1103611276395,1.0,0.46752795031055894,1.3937092754404365,1.1438900308368927,0.7859725077092232,1,1.0
199,331.5897249898904,2.315897249898904,0.0,0.0,0.0,745.5761022301045,1.0,0.46752795031055894,1.389636913869996,1.1389538349939343,0.7847384587484836,1,1.0
200,326.35461218655774,2.2635461218655775,0.0,0.0,0.0,730.1165919316325,1.0,0.46752795031055894,1.3870455330323461,1.1358127673119347,0.7839531918279836,1,1.0
201,323.1143314914089,2.231143314914089,0.0,0.0,0.0,767.8507284251993,1.0,0.46752795031055894,1.3854415940882474,1.1338685988948454,0.7834671497237113,1,1.0
202,331.87085171948564,2.3187085171948563,0.0,0.0,0.0,905.0287688715312,1.0,0.46752795031055894,1.3897760716011454,1.1391225110316914,0.7847806277579228,1,1.0
203,328.6360164103681,2.286360164103681,0.0,0.0,0.0,883.0815057873995,1.0,0.46752795031055894,1.388174828123132,1.1371816098462209,0.7842954024615552,1,1.0
204,341.39798792406447,2.4139798792406446,0.0,0.0,0.0,920.8590839576054,1.0,0.46752795031055894,1.3944920040224118,1.1448387927544386,0.7862096981886096,1,1.0
205,343.1725552788553,2.4317255527885533,0.0,0.0,0.0,681.6700570629822,1.0,0.46752795031055894,1.3953704148630333,1.145903533167313,0.7864758832918283,1,1.0
206,344.9488737223137,2.449488737223137,0.0,0.0,0.0,690.464205457374,1.0,0.46752795031055894,1.3962496924925452,1.1469693242333883,0.786742331058347,1,1.0
207,338.7269448899355,2.387269448899355,0.0,0.0,0.0,618.0483373366121,1.0,0.46752795031055894,1.393169837720518,1.1432361669339612,0.7858090417334903,1,1.0
208,353.49887636733115,2.5349887636733115,0.0,0.0,0.0,522.5573638269269,1.0,0.46752795031055894,1.4004819438018288,1.1520993258203986,0.7880248314550997,1,1.0
209,349.28538267702623,2.4928538267702622,0.0,0.0,0.0,480.2306543686665,1.0,0.46752795031055894,1.398396264425128,1.1495712296062157,0.7873928074015539,1,1.0
210,347.0677323647163,2.4706773236471626,0.0,0.0,0.0,500.772179424852,1.0,0.46752795031055894,1.3972985275205345,1.1482406394188298,0.7870601598547075,1,1.0
211,346.8478941259162,2.468478941259162,0.0,0.0,0.0,642.2079977754829,1.0,0.46752795031055894,1.3971897075923285,1.1481087364755498,0.7870271841188874,1,1.0
212,352.62783898758323,2.5262783898758325,0.0,0.0,0.0,531.1271264464299,1.0,0.46752795031055894,1.4000507802988538,1.15157670339255,0.7878941758481375,1,1.0
213,364.4134860593871,2.644134860593871,0.0,0.0,0.0,577.9648504165857,1.0,0.46752795031055894,1.4058846755993968,1.1586480916356323,0.7896620229089081,1,1.0
214,363.2107572401047,2.6321075724010474,0.0,0.0,0.0,563.9549369999107,1.0,0.46752795031055894,1.4052893248338518,1.1579264543440628,0.7894816135860157,1,1.0
215,369.00684236343767,2.6900684236343766,0.0,0.0,0.0,568.3966401637325,1.0,0.46752795031055894,1.4081583869699017,1.1614041054180626,0.7903510263545157,1,1.0
216,380.8086428405218,2.8080864284052183,0.0,0.0,0.0,704.9930946614464,1.0,0.46752795031055894,1.4140002782060583,1.168485185704313,0.7921212964260782,1,1.0
217,377.6220776947348,2.776220776947348,0.0,0.0,0.0,767.8060194295498,1.0,0.46752795031055894,1.4124229284588936,1.1665732466168408,0.7916433116542102,1,1.0
218,371.4323715911099,2.714323715911099,0.0,0.0,0.0,897.9846262879142,1.0,0.46752795031055894,1.4093590239375995,1.162859422954666,0.7907148557386665,1,1.0
219,371.2365635211915,2.712365635211915,0.0,0.0,0.0,852.9371331053413,1.0,0.46752795031055894,1.4092620989429898,1.1627419381127149,0.7906854845281788,1,1.0
220,377.0405624005007,2.7704056240050066,0.0,0.0,0.0,762.7554453172029,1.0,0.46752795031055894,1.4121350783882478,1.1662243374403003,0.7915560843600751,1,1.0
221,379.850283072371,2.79850283072371,0.0,0.0,0.0,737.8184745657123,1.0,0.46752795031055894,1.4135258901208236,1.1679101698434227,0.7919775424608557,1,1.0
222,378.662773314475,2.7866277331447495,0.0,0.0,0.0,764.5044587796921,1.0,0.46752795031055894,1.412938072790665,1.167197663988685,0.7917994159971713,1,1.0
223,386.47409304433484,2.8647409304433484,0.0,0.0,0.0,779.2609028691248,1.0,0.46752795031055894,1.4168046760569457,1.1718844558266008,0.7929711139566502,1,1.0
224,396.29311152869144,2.9629311152869144,0.0,0.0,0.0,664.9699150719632,1.0,0.46752795031055894,1.4216650902067023,1.177775866917215,0.7944439667293037,1,1.0
225,398.12180500096974,2.9812180500096974,0.0,0.0,0.0,691.024910220358,1.0,0.46752795031055894,1.4225702934754798,1.1788730830005818,0.7947182707501455,1,1.0
226,411.9523000308302,3.119523000308302,0.0,0.0,0.0,725.642761190177,1.0,0.46752795031055894,1.429416388515261,1.1871713800184982,0.7967928450046246,1,1.0
227,411.79641715776086,3.1179641715776087,0.0,0.0,0.0,982.2616127055337,1.0,0.46752795031055894,1.4293392264930915,1.1870778502946564,0.7967694625736641,1,1.0
228,413.640380781838,3.13640380781838,0.0,0.0,0.0,1123.493751292594,1.0,0.46752795031055894,1.4302519884870097,1.1881842284691029,0.7970460571172757,1,1.0
229,417.4861601703863,3.1748616017038636,0.0,0.0,0.0,963.4706659781932,1.0,0.46752795031055894,1.4321556492843412,1.1904916961022318,0.7976229240255579,1,1.0
230,417.3357262060784,3.173357262060784,0.0,0.0,0.0,892.0381966276369,1.0,0.46752795031055894,1.432081184472009,1.190401435723647,0.7976003589309117,1,1.0
231,421.18514412898895,3.2118514412898893,0.0,0.0,0.0,717.2863571184092,1.0,0.46752795031055894,1.4339866463438495,1.1927110864773933,0.7981777716193483,1,1.0
232,417.03835186546564,3.1703835186546563,0.0,0.0,0.0,664.7583842983787,1.0,0.46752795031055894,1.4319339841734053,1.1902230111192793,0.7975557527798198,1,1.0
233,413.8874770005484,3.1388747700054838,0.0,0.0,0.0,713.3672077977371,1.0,0.46752795031055894,1.4303743011152714,1.188332486200329,0.7970831215500822,1,1.0
234,410.73349969899556,3.1073349969899553,0.0,0.0,0.0,841.279128327013,1.0,0.46752795031055894,1.4288130823510028,1.1864400998193974,0.7966100249548493,1,1.0
235,406.57641661529243,3.065764166152924,0.0,0.0,0.0,750.1149188872496,1.0,0.46752795031055894,1.4267553262245698,1.1839458499691755,0.7959864624922939,1,1.0
236,421.4152395274096,3.2141523952740956,0.0,0.0,0.0,684.67729110302,1.0,0.46752795031055894,1.4341005435660676,1.1928491437164457,0.7982122859291114,1,1.0
237,425.26867378276614,3.252686737827662,0.0,0.0,0.0,483.0129299085505,1.0,0.46752795031055894,1.4360079935224692,1.1951612042696598,0.7987903010674149,1,1.0
238,425.1259013459753,3.2512590134597534,0.0,0.0,0.0,520.1437518723496,1.0,0.46752795031055894,1.435937321166258,1.1950755408075853,0.7987688852018964,1,1.0
239,424.98298837221733,3.2498298837221737,0.0,0.0,0.0,459.8735603119234,1.0,0.46752795031055894,1.4358665792442475,1.1949897930233304,0.7987474482558325,1,1.0
240,424.8399347225589,3.2483993472255888,0.0,0.0,0.0,464.9549055129314,0.0,0.0,1.4357957676876667,1.1949039608335352,0.7987259902083839,1,1.0
